estado,municipio,businesses,employees,Payroll,expenditures,income,payroll_employee_day,profits_biz_day,sales_employee_day,employees_unit
Oaxaca,Santa Maria Huazolotitlan,82,396,1.712649882,48.92868505,76.66333156,12.01353733,881.5039508,537.7618656,4.829268293
Oaxaca,Santa Maria Ipalapa,42,251,0.135655436,21.51837458,31.45404517,1.501277514,648.1491505,348.0970028,5.976190476
Oaxaca,Santa Maria Ixcatlan,8,46,,2.799842165,3.585414808,,272.768279,216.5105561,5.75
Oaxaca,Santa Maria Jacatepec,25,119,0.932631124,8.608793049,10.98845021,21.77010093,160.7806713,256.4997716,4.76
Oaxaca,Santa Maria Jalapa del Marques,181,974,9.526403007,325.9398733,387.6852752,27.16861455,801.3965456,1105.650454,5.38121547
Oaxaca,Santa Maria Jaltianguis,14,56,0.183134839,2.543671039,3.274495193,9.084069388,108.6685148,162.4253568,4
Oaxaca,Santa Maria la Asuncion,23,132,0.044088017,5.513091274,8.182302291,0.927778131,317.0438406,172.186496,5.739130435
Oaxaca,Santa Maria Lachixio,16,140,4.073054472,65.19735557,101.1866243,80.81457285,5541.009417,2007.671117,8.75
Oaxaca,Santa Maria Mixtequilla,74,369,2.397709835,39.62714755,55.26497776,18.04960731,497.0015156,416.0266317,4.986486486
Oaxaca,Santa Maria Nativitas,7,37,,1.410745215,1.692347275,,111.7468494,127.0530987,5.285714286
Oaxaca,Santa Maria Nduayaco,3,14,,0.847890346,0.936694538,,82.22610365,185.8520909,4.666666667
Oaxaca,Santa Maria Ozolotepec,28,117,0.037305245,8.053154269,12.21638591,0.885689576,409.318095,290.0376522,4.178571429
Oaxaca,Santa Maria Papalo,37,146,0.061044946,14.69917137,19.54857887,1.161433529,359.4866787,371.9288218,3.945945946
Oaxaca,Santa Maria Peñoles,11,60,0.196700382,3.438465958,6.013736364,9.106499189,600.6489958,278.4137205,5.454545455
Oaxaca,Santa Maria Petapa,125,493,13.23997057,123.9182721,157.3292612,74.59978912,448.2448562,886.4619181,3.944
Oaxaca,Santa Maria Quiegolani,6,56,,5.603292374,7.359742801,,813.1714939,365.0666072,9.333333333
Oaxaca,Santa Maria Sola,18,71,0.220440084,5.307432764,8.040617403,8.624416425,387.7692214,314.5781456,3.944444444
Oaxaca,Santa Maria Tataltepec,8,46,,2.049369007,2.995061108,,328.3653126,180.861178,5.75
Oaxaca,Santa Maria Tecomavaca,32,182,0.081393262,8.341797791,11.78739556,1.242265899,292.0316409,179.9053046,5.6875
Oaxaca,Santa Maria Temaxcalapa,15,102,,4.459542418,5.427318354,,179.2177661,147.8027874,6.8
Oaxaca,Santa Maria Temaxcaltepec,6,25,0.108524349,9.416994911,11.04354989,12.058261,702.7919598,1227.061099,4.166666667
Oaxaca,Santa Maria Teopoxco,24,77,0.081393262,3.644124467,4.663794235,2.936264853,108.5968178,168.2465453,3.208333333
Oaxaca,Santa Maria Tepantlali,22,115,,15.6769513,20.73715766,,638.9149443,500.897528,5.227272727
Oaxaca,Santa Maria Texcatitlan,14,102,,1.551458932,1.948167212,,78.71196039,53.05466264,7.285714286
Oaxaca,Santa Maria Tlahuitoltepec,81,447,1.902567493,65.16488318,81.55146021,11.82306421,496.708146,506.7826262,5.518518519
Oaxaca,Santa Maria Tlalixtac,17,69,0.047479403,5.931624381,8.528643128,1.911409125,416.5913962,343.3431211,4.058823529
Oaxaca,Santa Maria Tonameca,62,212,0.576535604,21.53280675,27.94734419,7.554187681,261.5592218,366.1863756,3.419354839
Oaxaca,Santa Maria Totolapilla,13,54,,7.439786784,12.41710617,,1063.529783,638.7400293,4.153846154
Oaxaca,Santa Maria Xadani,119,569,0.752887671,65.41383821,95.74749886,3.675491461,690.4942338,467.4257902,4.781512605
Oaxaca,Santa Maria Yalina,10,37,0.417140466,8.132531237,11.61816083,31.31685183,852.3580902,872.2342964,3.7
Oaxaca,Santa Maria Yavesia,6,23,,2.853962826,3.5893505,,340.4572566,433.4964372,3.833333333
Oaxaca,Santa Maria Yolotepec,4,33,,0.515950296,0.637581997,,84.46645888,53.66851824,8.25
Oaxaca,Santa Maria Yosoyua,5,25,,1.764333529,2.570006443,,447.5960634,285.5562715,5
Oaxaca,Santa Maria Yucuhiti,9,44,,1.616403724,2.290572358,,208.076739,144.6068408,4.888888889
Oaxaca,Santa Maria Zacatepec,187,946,5.711093864,292.886582,352.0790757,16.76971419,794.4355297,1033.823924,5.058823529
Oaxaca,Santa Maria Zaniza,17,77,,6.000177217,8.292501648,,374.5628155,299.1522961,4.529411765
Oaxaca,Santa Maria Zoquitlan,56,258,0.220440084,32.45435602,42.3441031,2.373385915,479.628323,455.9011962,4.607142857
Oaxaca,Santiago Amoltepec,45,226,0.48835957,50.4404555,62.43187169,6.002452929,710.0652232,767.3533885,5.022222222
Oaxaca,Santiago Apoala,6,25,,1.096845384,1.381427659,,131.7510533,153.4919622,4.166666667
Oaxaca,Santiago Apostol,71,283,0.128872664,16.43464054,24.86569787,1.264945665,324.8116065,244.0684911,3.985915493
Oaxaca,Santiago Astata,66,205,0.406966309,38.45814129,70.37409681,5.514448626,1326.13591,953.5785475,3.106060606
Oaxaca,Santiago Atitlan,16,111,,8.969597452,10.39022513,,246.6367499,260.0156439,6.9375
Oaxaca,Santiago Ayuquililla,34,115,,11.63955003,15.05401937,,278.9599129,363.6236562,3.382352941
Oaxaca,Santiago Cacaloxtepec,34,201,0.115307121,9.106703125,11.539447,1.593520188,189.3330683,159.4727336,5.911764706
Oaxaca,Santiago Camotlan,15,81,0.162786523,5.047653594,8.005196181,5.582528239,517.5474191,274.526618,5.4
Oaxaca,Santiago Chazumba,98,457,8.00027935,89.84751237,142.8537885,48.6280048,1275.68018,868.3065188,4.663265306
Oaxaca,Santiago Choapam,31,151,0.328964433,7.605756809,10.08324121,6.051590007,192.5197101,185.4900884,4.870967742
Oaxaca,Santiago Comaltepec,13,58,0.078001876,2.724073241,4.14821867,3.735722022,287.6375114,198.6694765,4.461538462
Oaxaca,Santiago del Rio,14,69,,3.918335814,5.439125428,,301.7439712,218.9664021,4.928571429
Oaxaca,Santiago Huajolotitlan,58,256,3.320166801,50.64611401,86.02240556,36.02611546,1535.255017,933.4028382,4.413793103
Oaxaca,Santiago Huauclilla,6,31,,1.55867502,1.944231521,,178.4983801,174.214294,5.166666667
Oaxaca,Santiago Ihuitlan Plumas,10,52,0.196700382,4.412637845,5.647717069,10.50749906,288.4385671,301.6942879,5.2
Oaxaca,Santiago Ixcuintepec,24,109,,8.201084074,10.61062385,,278.8819181,270.4032581,4.541666667
Oaxaca,Santiago Ixtayutla,25,81,,13.08276764,15.89232162,,312.1726643,545.0041708,3.24
Oaxaca,Santiago Jamiltepec,313,1333,12.94492,612.8154539,728.2681965,26.97532716,909.7250851,1517.604811,4.258785942
Oaxaca,Santiago Jocotepec,34,136,0.064436332,12.37198297,18.14747276,1.316101556,466.5893346,370.6591658,4
Oaxaca,Santiago Juxtlahuaca,417,2330,35.10084412,616.8167747,825.6883642,41.8464999,1157.545599,984.3685791,5.587529976
Oaxaca,Santiago Lachiguiri,25,140,0.040696631,21.48951023,34.50027026,0.807472835,1441.118156,684.5291719,5.6
Oaxaca,Santiago Lalopa,8,31,,1.83649441,2.790405158,,331.2190099,250.0363045,3.875
Oaxaca,Santiago Laollaga,61,285,2.197618066,70.27748156,98.49067572,21.4192794,1184.68015,959.9481065,4.672131148
Oaxaca,Santiago Laxopa,10,125,2.84876416,7.537203973,10.87431517,63.30587023,135.6519535,241.6514481,12.5
Oaxaca,Santiago Llano Grande,26,100,0.081393262,17.85260185,23.70073323,2.260923937,616.1045007,658.353701,3.846153846
Oaxaca,Santiago Matatlan,265,1432,4.652981462,131.0261188,189.2713321,9.025802028,561.7634361,367.1464388,5.403773585
Oaxaca,Santiago Miltepec,7,29,0.152612366,1.616403724,2.554263678,14.61804269,311.6061858,244.6612718,4.142857143
Oaxaca,Santiago Minas,14,69,0.122089893,6.292428783,8.406636697,4.915052036,395.2615121,338.431429,4.928571429
Oaxaca,Santiago Nacaltepec,12,52,,2.117921844,2.849440528,,169.3330288,152.2137034,4.333333333
Oaxaca,Santiago Nejapilla,6,16,,1.490122183,1.869453385,,175.6162973,324.5578794,2.666666667
Oaxaca,Santiago Niltepec,87,342,4.792028284,74.34374718,122.8053768,38.92160724,1394.304002,997.4445809,3.931034483
Oaxaca,Santiago Nundiche,7,25,,0.714392717,0.956372995,,96.0239197,106.2636661,3.571428571
Oaxaca,Santiago Nuyoo,12,54,0.111915735,2.572535391,4.065569152,5.756982246,319.7032466,209.1342156,4.5
Oaxaca,Santiago Pinotepa Nacional,941,6078,224.9811496,4325.50719,5601.641931,102.8212632,3102.944832,2560.071812,6.459086079
Oaxaca,Santiago Suchilquitongo,158,688,0.685059953,48.43438302,65.98186527,2.765907432,296.4560883,266.3996498,4.35443038
Oaxaca,Santiago Tamazola,96,382,0.28148503,39.6884843,53.68282984,2.046866129,396.7841584,390.3638005,3.979166667
Oaxaca,Santiago Tapextla,14,48,,3.835350801,6.332527362,,495.4715399,366.4657038,3.428571429
Oaxaca,Santiago Tenango,13,62,,1.926695511,2.692012875,,163.5293514,120.6098958,4.769230769
Oaxaca,Santiago Tepetlapa,3,8,,1.681348517,2.050495187,,341.8024724,711.9774954,2.666666667
Oaxaca,Santiago Tetepec,10,29,,3.640516423,5.868115784,,618.7776002,562.080056,2.9
Oaxaca,Santiago Texcalcingo,15,54,,11.39781108,14.78639236,,627.5150506,760.6168907,3.6
Oaxaca,Santiago Textitlan,18,77,0.047479403,8.085626665,10.61062385,1.712821164,382.3329905,382.778638,4.277777778
Oaxaca,Santiago Tilantongo,18,67,,6.627976878,10.69327336,,627.3605688,443.336375,3.722222222
Oaxaca,Santiago Tillo,4,16,,1.713820913,2.255151136,,375.9237663,391.5192945,4
Oaxaca,Santiago Tlazoyaltepec,5,37,0.047479403,3.196727008,4.093118991,3.56451972,471.6181001,307.2912155,7.4
Oaxaca,Santiago Xanica,25,123,,8.49333564,13.38922193,,543.9873656,302.3762857,4.92
Oaxaca,Santiago Xiacui,12,58,,3.590003807,5.635909995,,473.5893954,269.9190611,4.833333333
Oaxaca,Santiago Yaitepec,19,92,0.647754708,9.334009898,13.79853383,19.55781123,558.0071964,416.6223982,4.842105263
Oaxaca,Santiago Yaveo,11,41,,3.875039285,4.632308704,,191.2296513,313.8420531,3.727272727
Oaxaca,Santiago Yolomecatl,75,352,1.566820288,114.07192,140.4805666,12.36442778,920.0676426,1108.59033,4.693333333
Oaxaca,Santiago Yosondua,62,432,3.265904626,66.67304558,75.50230262,20.99990115,249.2541404,485.4829129,6.967741935
Oaxaca,Santiago Yucuyachi,14,83,,3.131782216,3.719228314,,116.5567655,124.4721658,5.928571429
Oaxaca,Santiago Zacatepec,31,123,,9.442251219,12.10618655,,238.7038831,273.4007804,3.967741935
Oaxaca,Santiago Zoochila,8,58,,4.322436745,5.529646329,,419.1699947,264.829805,7.25
Oaxaca,Santo Domingo Albarradas,15,81,,4.390989581,5.380090058,,183.1667551,184.5024026,5.4
Oaxaca,Santo Domingo Armenta,41,163,0.088176034,17.33665155,22.3547268,1.502659058,334.0040117,380.9598977,3.975609756
Oaxaca,Santo Domingo Chihuitan,24,132,0.05765356,11.21380084,15.42791004,1.213248325,481.0712553,324.6614066,5.5
Oaxaca,Santo Domingo de Morelos,52,270,1.946655509,48.98280571,58.04357585,20.02732006,380.0274905,597.1561301,5.192307692
Oaxaca,Santo Domingo Ingenio,148,592,2.346839046,81.42633761,103.855023,11.01181985,376.9115308,487.3077281,4
Oaxaca,Santo Domingo Ixcatlan,11,48,,4.163682807,4.675601309,,129.2723489,270.5787795,4.363636364
Oaxaca,Santo Domingo Nuxaa,5,29,,2.208122945,2.636913196,,238.2168064,252.5778924,5.8
Oaxaca,Santo Domingo Ozolotepec,14,69,,4.008536914,5.187241183,,233.8698946,208.8261346,4.928571429
Oaxaca,Santo Domingo Petapa,83,291,0.366269678,35.07018794,48.73566583,3.496274129,445.0872895,465.2125414,3.506024096
Oaxaca,Santo Domingo Roayaga,6,29,0.081393262,2.547279083,3.199717057,7.796289437,264.3725521,306.4863082,4.833333333
Oaxaca,Santo Domingo Tehuantepec,991,5322,132.3963143,2615.406171,3362.60745,69.10325814,1723.301283,1755.087608,5.370332997
Oaxaca,Santo Domingo Teojomulco,65,344,0.569752832,43.31817659,60.68442473,4.600717313,717.7989449,490.0228095,5.292307692
Oaxaca,Santo Domingo Tepuxtepec,32,153,0.244179785,10.25045308,12.3108425,4.43318419,157.6570866,223.5083969,4.78125
Oaxaca,Santo Domingo Tlatayapam,3,8,,0.386060711,0.582482318,,181.8718584,202.2508048,2.666666667
Oaxaca,Santo Domingo Tomaltepec,62,293,,20.77150946,31.14312555,,464.6781402,295.2514747,4.725806452
Oaxaca,Santo Domingo Tonala,106,518,11.04913528,286.3488062,368.3807092,59.25104718,1860.135423,1975.443528,4.886792453
Oaxaca,Santo Domingo Tonaltepec,2,10,0.040696631,0.505126164,0.669067527,11.30461968,171.1732399,185.8520909,5
Oaxaca,Santo Domingo Xagacia,25,102,,8.821667647,14.01106116,,576.5992795,381.5648464,4.08
Oaxaca,Santo Domingo Yanhuitlan,22,98,2.841981388,35.53562562,65.46628971,80.55502802,3420.288219,1855.620457,4.454545455
Oaxaca,Santo Domingo Yodohino,9,50,,1.547850888,1.751382645,,62.81844368,97.29903584,5.555555556
Oaxaca,Santo Domingo Zanatepec,197,938,25.58122388,439.6401647,611.094794,75.75581581,2056.872608,1809.686076,4.76142132
Oaxaca,Santo Tomas Jalieza,46,184,0.200091768,13.24512962,18.34032163,3.020709064,295.5978406,276.8768362,4
Oaxaca,Santo Tomas Mazaltepec,46,186,0.064436332,16.78462081,30.3048233,0.962310815,812.5462652,452.5809931,4.043478261
Oaxaca,Santo Tomas Ocotepec,15,60,0.054262174,3.734325568,4.459138285,2.512137707,124.1760264,206.4415873,4
Oaxaca,Santo Tomas Tamazulapan,16,67,3.516867183,35.04853968,65.48203247,145.8070972,4673.02528,2714.843801,4.1875
Oaxaca,Santos Reyes Nopala,161,743,9.475532219,170.8048042,225.4954352,35.42519896,780.1086735,843.0366202,4.614906832
Oaxaca,Santos Reyes Papalo,20,117,,2.89365131,4.947164011,,285.2100974,117.4540364,5.85
Oaxaca,Santos Reyes Tepejillo,36,157,0.162786523,9.842744106,12.44465601,2.880157881,188.2041188,220.1814581,4.361111111
Oaxaca,Santos Reyes Yucuna,5,31,,1.291679762,1.452270104,,89.21685656,130.1317297,6.2
Oaxaca,Silacayoapam,89,367,2.41805815,65.77103457,90.36347311,18.30198418,692.0842818,683.9499933,4.123595506
Oaxaca,Sitio de Xitlapehua,6,25,,1.33497629,2.282700976,,438.7614286,253.6334418,4.166666667
Oaxaca,Soledad Etla,95,512,2.821633073,85.61527672,127.0205022,15.30833915,1128.175217,689.1303289,5.389473684
Oaxaca,Tamazulapam del Espiritu Santo,105,510,0.749496285,87.35435394,110.3803993,4.082223775,589.3266938,601.2004317,4.857142857
Oaxaca,Tanetze de Zaragoza,21,75,0.061044946,12.18797272,14.75884252,2.260923937,331.9874134,546.6237969,3.571428571
Oaxaca,Taniche,6,23,,2.154002284,3.187909983,,478.6609718,385.013283,3.833333333
Oaxaca,Tataltepec de Valdes,40,136,0.07461049,19.94526738,27.5340966,1.523907065,521.8207448,562.379424,3.4
Oaxaca,Teococuilco de Marcos Perez,36,178,,8.291285175,13.14127338,,374.2274847,205.0760514,4.944444444
Oaxaca,Teotitlan de Flores Magon,173,718,12.87030951,361.075006,466.8359637,49.79228377,1491.500452,1806.081568,4.150289017
Oaxaca,Teotitlan del Valle,190,625,0.128872664,45.5154754,64.82477202,0.572767397,280.4155549,288.1100979,3.289473684
Oaxaca,Teotongo,19,67,0.07461049,4.372949361,6.096385882,3.093303893,241.0564373,252.7523168,3.526315789
Oaxaca,Tepelmeme Villa de Morelos,36,146,0.908891423,16.18207746,20.59940846,17.29245477,270.7129303,391.9217744,4.055555556
Oaxaca,Tlacolula de Matamoros,621,3855,69.10966197,1701.719533,2147.214801,49.79799825,1683.599956,1547.207668,6.207729469
Oaxaca,Tlacotepec Plumas,14,65,,1.876182894,2.188244384,,61.91696221,93.51471725,4.642857143
Oaxaca,Tlalixtac de Cabrera,210,2070,75.88225962,2671.287556,3061.735655,101.8280457,4160.923793,4108.609306,9.857142857
Oaxaca,Totontepec Villa de Morelos,42,239,0.468011255,11.78026375,14.15274605,5.439461354,125.9570798,164.4903074,5.69047619
Oaxaca,Trinidad Zaachila,11,44,,2.814274341,3.699549857,,223.5544232,233.5574405,4
Oaxaca,Union Hidalgo,275,1201,24.69268077,268.1967367,376.0277575,57.11139045,839.7812123,869.7098655,4.367272727
Oaxaca,Valerio Trujano,15,83,,2.908083486,4.490623816,,293.0630241,150.288615,5.533333333
Oaxaca,Villa de Chilapa de Diaz,43,186,0.593492533,23.53887923,29.78137635,8.863389089,364.9227768,444.7636851,4.325581395
Oaxaca,Villa de Etla,283,1421,30.12907238,503.9896299,596.9853405,58.89645864,617.0655498,1166.989875,5.021201413
Oaxaca,Villa de Tamazulapam,236,1169,13.76563539,236.4098688,289.4858406,32.70990255,462.6922841,687.876249,4.953389831
Oaxaca,Villa de Tututepec,571,2906,35.23989094,841.4932843,1096.778783,33.68499172,1070.469003,1048.385317,5.089316988
Oaxaca,Villa de Zaachila,905,3905,15.75298753,509.1707812,662.353238,11.20571029,421.8215754,471.1575174,4.314917127
Oaxaca,Villa Diaz Ordaz,60,270,0.05765356,11.30039389,16.23472677,0.593143625,225.7721905,167.0239379,4.5
Oaxaca,Villa Hidalgo,49,283,0.976719141,26.54077186,37.20409021,9.586956622,549.1269393,365.1756008,5.775510204
Oaxaca,Villa Sola de Vega,102,405,4.042531999,160.702281,181.864361,27.72655692,466.2186287,1247.355014,3.970588235
Oaxaca,Villa Talea de Castro,54,254,0.162786523,24.38316154,33.95714486,1.780255068,484.1150618,371.3598519,4.703703704
Oaxaca,Villa Tejupam de la Union,27,119,0.162786523,19.9633076,24.7594342,3.799872162,476.681078,577.951312,4.407407407
Oaxaca,Yaxe,39,180,0.139046822,16.63308297,22.52002583,2.145784292,409.3943053,347.5312629,4.615384615
Oaxaca,Yogana,27,117,,5.065693814,6.907138297,,189.4490209,163.9871391,4.333333333
Oaxaca,Yutanduchi de Guerrero,29,191,,8.262420822,9.347266927,,103.9124621,135.940473,6.586206897
Oaxaca,Zapotitlan Lagunas,61,262,0.244179785,41.38065695,52.54147936,2.588844202,497.1148735,557.0555487,4.295081967
Oaxaca,Zapotitlan Palmas,30,102,,10.91072514,12.9011962,,184.3028765,351.3397659,3.4
Oaxaca,Zimatlan de alvarez,451,1938,15.39350062,465.0804832,585.4616363,22.06384105,646.6349626,839.1549655,4.297117517
Puebla,Acajete,930,3908,11.3279337,495.2655593,620.7956863,8.05181231,341.1057147,441.2570271,4.202150538
Puebla,Acateno,98,345,1.864389089,64.25850107,82.99252263,15.01118429,478.1641856,668.2167684,3.520408163
Puebla,Acatlan,876,3989,90.91256793,1605.435502,2255.558858,63.30782425,1773.245775,1570.679687,4.553652968
Puebla,Acatzingo,963,4561,47.98146919,1724.946289,2155.607944,29.22206947,1103.842695,1312.8261,4.736240914
Puebla,Acteopan,40,204,0.147499137,14.80059506,20.84169523,2.008430511,409.2778492,283.7921464,5.1
Puebla,Ahuacatlan,74,260,3.430829921,49.65949703,72.21987223,36.65416582,718.0760238,771.5798315,3.513513514
Puebla,Ahuatlan,20,44,0.117999309,3.383460163,4.446188394,7.449451351,131.2123502,280.6937118,2.2
Puebla,Ahuazotepec,82,295,4.442673999,86.62420795,117.4572193,41.8330885,893.9816188,1106.000182,3.597560976
Puebla,Ahuehuetitla,38,108,0.008849948,5.325816924,7.440254653,0.227622125,153.9172355,191.3645744,2.842105263
Puebla,Ajalpan,610,2395,15.54050905,550.1963892,677.5512063,18.02425081,509.1726231,785.8399516,3.926229508
Puebla,Albino Zertuche,55,237,0.076699551,7.638665296,8.137872092,0.898963328,21.33874971,95.38059179,4.309090909
Puebla,Aljojuca,94,432,0.486747151,45.9382357,54.99800311,3.129804214,253.3398423,353.6394233,4.595744681
Puebla,Altepexi,636,2719,9.015147239,393.3776417,529.1503121,9.210031505,553.6230047,540.5891792,4.275157233
Puebla,Amixtlan,75,264,,17.66918085,26.76395829,,336.8436087,281.6073052,3.52
Puebla,Amozoc,1529,8020,156.5054341,3746.833433,4773.014679,54.20664798,1579.964778,1653.163854,5.245258339
Puebla,Aquixtla,44,246,4.333524638,65.04034734,94.12745505,48.93320504,1562.726204,1062.866475,5.590909091
Puebla,Atempan,282,1172,9.988641541,340.3346845,432.7832955,23.6742547,812.2534421,1025.747287,4.156028369
Puebla,Atexcal,26,92,0.115049327,3.999130048,5.287521013,3.473711554,125.3570126,159.6473736,3.538461538
Puebla,Atlequizayan,26,131,0.029499827,5.276781269,7.0989311,0.625526449,191.5224362,150.5286493,5.038461538
Puebla,Atlixco,2967,15767,348.6555095,6934.516021,9140.608834,61.42497155,1738.978114,1610.362155,5.314122009
Puebla,Atoyatempan,130,455,1.722789917,39.70525916,57.45613151,10.51764296,342.4803938,350.7700336,3.5
Puebla,Atzala,31,125,,6.630710175,8.613928627,,177.7077466,191.4206362,4.032258065
Puebla,Atzitzihuacan,176,736,0.522146944,48.71147438,73.33965301,1.970663286,380.4613587,276.795188,4.181818182
Puebla,Atzitzintla,80,414,1.10034356,66.85466656,76.73193008,7.382874129,304.7541653,514.8411841,5.175
Puebla,Axutla,12,36,0.058999655,1.277651221,2.164709905,4.552442493,191.6803309,167.0300853,3
Puebla,Ayotoxco de Guerrero,100,435,4.507573619,80.25229706,105.7414381,28.78399502,582.8213162,675.2326824,4.35
Puebla,Calpan,272,1182,2.820183495,101.1087955,142.3199456,6.627616786,392.0646098,334.461237,4.345588235
Puebla,Caltepec,18,55,0.041299758,2.3373662,2.766517223,2.085846378,59.8535903,139.7230921,3.055555556
Puebla,Camocuautla,15,73,,4.353276442,6.077954506,,319.3848266,231.2768077,4.866666667
Puebla,Cañada Morelos,172,719,2.657934444,137.0737239,175.4433006,10.26863871,576.7384087,677.8059827,4.180232558
Puebla,Caxhuacan,52,214,0.309748187,15.74589351,25.32680648,4.020615099,495.254529,328.7487861,4.115384615
Puebla,Chalchicomula de Sesma,765,3566,68.55759877,1003.680847,1338.015276,53.40375052,965.0574838,1042.262788,4.661437908
Puebla,Chapulco,97,451,3.480979628,158.6466877,194.9556304,21.43988438,940.0905812,1200.761458,4.649484536
